Ibat,SOC,Ubat,,,,
-0.01,4.43433055555577,22.43,,,,
0,4.43433055555577,22.44,,,,
-0.01,4.434327777778,22.43,,,,
0,4.434327777778,22.44,,,,
-0.01,4.43432500000022,22.43,,,,
-0.01,4.43432222222244,22.43,,,,
-0.01,4.43431944444466,22.41,,,,
-0.01,4.43431666666689,22.41,,,,
-0.01,4.43431388888911,22.41,,,,
0,4.43431388888911,22.44,,,,
-0.01,4.43431111111133,22.43,,,,
-0.01,4.43430833333355,22.41,,,,
-0.01,4.43430555555578,22.41,,,,
-0.01,4.434302777778,22.41,,,,
-0.01,4.43430000000022,22.41,,,,
0,4.43430000000022,22.44,,,,
-0.01,4.43429722222244,22.41,,,,
0,4.43429722222244,22.42,,,,
-0.01,4.43429444444467,22.41,,,,
-0.01,4.43429166666689,22.43,,,,
-0.01,4.43428888888911,22.41,,,,
-0.01,4.43428611111133,22.42,,,,
-0.03,4.434277777778,22.41,,,,
-0.01,4.43427500000022,22.41,,,,
-0.03,4.43426666666689,22.41,,,,
-0.01,4.43426388888911,22.43,,,,
-0.01,4.43426111111133,22.41,,,,
-0.01,4.43425833333355,22.41,,,,
0,4.43425833333355,22.42,,,,
-0.01,4.43425555555578,22.41,,,,
-0.03,4.43424722222244,22.41,,,,
0,4.43424722222244,22.42,,,,
-0.01,4.43424444444467,22.41,,,,
-0.01,4.43424166666689,22.4,,,,
-0.03,4.43423333333355,22.4,,,,
-0.01,4.43423055555578,22.42,,,,
-0.01,4.434227777778,22.41,,,,
-0.01,4.43422500000022,22.41,,,,
-0.01,4.43422222222244,22.4,,,,
-0.01,4.43421944444467,22.41,,,,
0,4.43421944444467,22.41,,,,
0,4.43421944444467,22.42,,,,
-0.01,4.43421666666689,22.41,,,,
-0.01,4.43421388888911,22.41,,,,
-0.01,4.43421111111133,22.41,,,,
0,4.43421111111133,22.42,,,,
-0.01,4.43420833333356,22.41,,,,
0,4.43420833333356,22.41,,,,
-0.01,4.43420555555578,22.41,,,,
-0.01,4.434202777778,22.4,,,,
-0.01,4.43420000000022,22.4,,,,
-0.01,4.43419722222245,22.41,,,,
-0.03,4.43418888888911,22.41,,,,
-0.01,4.43418611111134,22.41,,,,
-0.01,4.43418333333356,22.41,,,,
-0.01,4.43418055555578,22.41,,,,
-0.03,4.43417222222245,22.41,,,,
-0.01,4.43416944444467,22.4,,,,
-0.01,4.43416666666689,22.42,,,,
-0.03,4.43415833333356,22.4,,,,
-0.01,4.43415555555578,22.41,,,,
-0.03,4.43414722222245,22.4,,,,
-0.01,4.43414444444467,22.4,,,,
0,4.43414444444467,22.42,,,,
0,4.43414444444467,22.41,,,,
-0.01,4.43414166666689,22.4,,,,
-0.01,4.43413888888911,22.41,,,,
-0.03,4.43413055555578,22.4,,,,
-0.03,4.43412222222245,22.4,,,,
0,4.43412222222245,22.41,,,,
-0.01,4.43411944444467,22.41,,,,
-0.01,4.43411666666689,22.41,,,,
-0.01,4.43411388888911,22.4,,,,
-0.01,4.43411111111134,22.4,,,,
-0.01,4.43410833333356,22.4,,,,
-0.01,4.43410555555578,22.4,,,,
0,4.43410555555578,22.42,,,,
-0.01,4.434102777778,22.41,,,,
0,4.434102777778,22.41,,,,
-0.01,4.43410000000023,22.4,,,,
0,4.43410000000023,22.41,,,,
0,4.43410000000023,22.42,,,,
-0.01,4.43409722222245,22.4,,,,
0,4.43409722222245,22.42,,,,
-0.01,4.43409444444467,22.4,,,,
-0.01,4.43409166666689,22.41,,,,
-0.03,4.43408333333356,22.4,,,,
-0.01,4.43408055555578,22.4,,,,
-0.01,4.434077777778,22.41,,,,
-0.01,4.43407500000023,22.4,,,,
-0.03,4.43406666666689,22.4,,,,
-0.01,4.43406388888912,22.4,,,,
-0.01,4.43406111111134,22.4,,,,
-0.01,4.43405833333356,22.4,,,,
-0.01,4.43405555555578,22.4,,,,
-0.01,4.43405277777801,22.4,,,,
-0.01,4.43405000000023,22.4,,,,
-0.01,4.43404722222245,22.4,,,,
-0.01,4.43404444444467,22.41,,,,
-0.01,4.4340416666669,22.4,,,,
-0.01,4.43403888888912,22.4,,,,
-0.01,4.43403611111134,22.4,,,,
-0.01,4.43403333333356,22.41,,,,
-0.01,4.43403055555578,22.4,,,,
0,4.43403055555578,22.41,,,,
0,4.43403055555578,22.41,,,,
0,4.43403055555578,22.41,,,,
-0.01,4.43402777777801,22.4,,,,
0,4.43402777777801,22.41,,,,
-0.01,4.43402500000023,22.4,,,,
0,4.43402500000023,22.41,,,,
-0.01,4.43402222222245,22.4,,,,
0,4.43402222222245,22.41,,,,
-0.01,4.43401944444467,22.4,,,,
0,4.43401944444467,22.41,,,,
-0.01,4.4340166666669,22.4,,,,
-0.01,4.43401388888912,22.4,,,,
-0.01,4.43401111111134,22.4,,,,
-0.01,4.43400833333356,22.4,,,,
-0.01,4.43400555555579,22.4,,,,
-0.01,4.43400277777801,22.4,,,,
-0.01,4.43400000000023,22.4,,,,
-0.01,4.43399722222245,22.4,,,,
-0.01,4.43399444444468,22.38,,,,
0,4.43399444444468,22.41,,,,
-0.01,4.4339916666669,22.4,,,,
0,4.4339916666669,22.41,,,,
0,4.4339916666669,22.41,,,,
-0.01,4.43398888888912,22.4,,,,
-0.01,4.43398611111134,22.4,,,,
0,4.43398611111134,22.41,,,,
-0.03,4.43397777777801,22.4,,,,
0,4.43397777777801,22.41,,,,
0,4.43397777777801,22.41,,,,
-0.01,4.43397500000023,22.41,,,,
0,4.43397500000023,22.41,,,,
-0.01,4.43397222222245,22.4,,,,
-0.01,4.43396944444468,22.4,,,,
-0.01,4.4339666666669,22.4,,,,
0,4.4339666666669,22.41,,,,
-0.01,4.43396388888912,22.4,,,,
-0.01,4.43396111111134,22.4,,,,
-0.01,4.43395833333357,22.4,,,,
-0.01,4.43395555555579,22.4,,,,
-0.01,4.43395277777801,22.4,,,,
-0.01,4.43395000000023,22.4,,,,
-0.01,4.43394722222246,22.4,,,,
-0.01,4.43394444444468,22.4,,,,
0,4.43394444444468,22.41,,,,
-0.01,4.4339416666669,22.4,,,,
-0.01,4.43393888888912,22.4,,,,
-0.03,4.43393055555579,22.39,,,,
0,4.43393055555579,22.41,,,,
-0.01,4.43392777777801,22.4,,,,
-0.01,4.43392500000024,22.4,,,,
0,4.43392500000024,22.41,,,,
0,4.43392500000024,22.41,,,,
0,4.43392500000024,22.41,,,,
-0.01,4.43392222222246,22.4,,,,
-0.01,4.43391944444468,22.4,,,,
0,4.43391944444468,22.41,,,,
-0.01,4.4339166666669,22.4,,,,
-0.01,4.43391388888912,22.4,,,,
-0.01,4.43391111111135,22.4,,,,
-0.01,4.43390833333357,22.4,,,,
0,4.43390833333357,22.41,,,,
-0.03,4.43390000000024,22.4,,,,
-0.01,4.43389722222246,22.4,,,,
-0.01,4.43389444444468,22.38,,,,
-0.01,4.4338916666669,22.4,,,,
-0.01,4.43388888888913,22.4,,,,
-0.03,4.43388055555579,22.4,,,,
-0.01,4.43387777777801,22.4,,,,
-0.01,4.43387500000024,22.4,,,,
0,4.43387500000024,22.4,,,,
0,4.43387500000024,22.4,,,,
-0.01,4.43387222222246,22.41,,,,
-0.01,4.43386944444468,22.4,,,,
-0.01,4.4338666666669,22.4,,,,
-0.01,4.43386388888913,22.4,,,,
-0.01,4.43386111111135,22.4,,,,
-0.01,4.43385833333357,22.4,,,,
0,4.43385833333357,22.42,,,,
-0.01,4.43385555555579,22.4,,,,
0,4.43385555555579,22.39,,,,
0,4.43385555555579,22.39,,,,
-0.01,4.43385277777802,22.4,,,,
0,4.43385277777802,22.39,,,,
-0.01,4.43385000000024,22.4,,,,
-0.01,4.43384722222246,22.4,,,,
-0.01,4.43384444444468,22.4,,,,
0,4.43384444444468,22.41,,,,
-0.01,4.43384166666691,22.4,,,,
0,4.43384166666691,22.41,,,,
0,4.43384166666691,22.41,,,,
0,4.43384166666691,22.41,,,,
-0.01,4.43383888888913,22.4,,,,
-0.01,4.43383611111135,22.4,,,,
-0.01,4.43383333333357,22.4,,,,
0,4.43383333333357,22.41,,,,
-0.01,4.4338305555558,22.4,,,,
-0.01,4.43382777777802,22.4,,,,
-0.01,4.43382500000024,22.4,,,,
-0.01,4.43382222222246,22.4,,,,
-0.01,4.43381944444469,22.4,,,,
-0.01,4.43381666666691,22.4,,,,
0,4.43381666666691,22.41,,,,
-0.01,4.43381388888913,22.4,,,,
0,4.43381388888913,22.41,,,,
0,4.43381388888913,22.41,,,,
-0.01,4.43381111111135,22.38,,,,
0,4.43381111111135,22.41,,,,
-0.01,4.43380833333358,22.4,,,,
0,4.43380833333358,22.41,,,,
-0.01,4.4338055555558,22.4,,,,
-0.03,4.43379722222246,22.39,,,,
-0.01,4.43379444444469,22.4,,,,
-0.03,4.43378611111135,22.39,,,,
0,4.43378611111135,22.39,,,,
-0.01,4.43378333333358,22.4,,,,
-0.01,4.4337805555558,22.38,,,,
-0.01,4.43377777777802,22.4,,,,
-0.01,4.43377500000024,22.4,,,,
-0.01,4.43377222222247,22.4,,,,
-0.01,4.43376944444469,22.4,,,,
-0.01,4.43376666666691,22.4,,,,
-0.01,4.43376388888913,22.4,,,,
-0.01,4.43376111111135,22.4,,,,
0,4.43376111111135,22.41,,,,
-0.01,4.43375833333358,22.4,,,,
-0.01,4.4337555555558,22.4,,,,
-0.01,4.43375277777802,22.4,,,,
-0.01,4.43375000000024,22.4,,,,
-0.01,4.43374722222247,22.4,,,,
-0.01,4.43374444444469,22.4,,,,
-0.01,4.43374166666691,22.4,,,,
-0.01,4.43373888888913,22.4,,,,
-0.01,4.43373611111136,22.4,,,,
-0.01,4.43373333333358,22.4,,,,
0,4.43373333333358,22.42,,,,
-0.01,4.4337305555558,22.4,,,,
-0.01,4.43372777777802,22.4,,,,
-0.01,4.43372500000025,22.4,,,,
-0.01,4.43372222222247,22.4,,,,
-0.01,4.43371944444469,22.4,,,,
0,4.43371944444469,22.41,,,,
-0.01,4.43371666666691,22.4,,,,
0,4.43371666666691,22.42,,,,
-0.01,4.43371388888914,22.38,,,,
0.01,4.43371666666691,22.41,,,,
-0.01,4.43371388888914,22.4,,,,
-0.01,4.43371111111136,22.4,,,,
-0.01,4.43370833333358,22.4,,,,
-0.01,4.4337055555558,22.4,,,,
-0.01,4.43370277777803,22.38,,,,
-0.01,4.43370000000025,22.4,,,,
-0.01,4.43369722222247,22.38,,,,
-0.01,4.43369444444469,22.4,,,,
0,4.43369444444469,22.42,,,,
-0.01,4.43369166666692,22.4,,,,
-0.01,4.43368888888914,22.4,,,,
0,4.43368888888914,22.41,,,,
-0.01,4.43368611111136,22.4,,,,
-0.01,4.43368333333358,22.4,,,,
-0.01,4.43368055555581,22.4,,,,
0,4.43368055555581,22.41,,,,
0,4.43368055555581,22.41,,,,
-0.01,4.43367777777803,22.4,,,,
-0.01,4.43367500000025,22.4,,,,
-0.03,4.43366666666692,22.4,,,,
-0.01,4.43366388888914,22.4,,,,
-0.01,4.43366111111136,22.4,,,,
-0.01,4.43365833333358,22.4,,,,
-0.01,4.43365555555581,22.4,,,,
-0.01,4.43365277777803,22.4,,,,
-0.01,4.43365000000025,22.4,,,,
-0.01,4.43364722222247,22.4,,,,
-0.01,4.4336444444447,22.38,,,,
0,4.4336444444447,22.41,,,,
-0.03,4.43363611111136,22.37,,,,
-0.01,4.43363333333358,22.38,,,,
-0.01,4.43363055555581,22.38,,,,
-0.01,4.43362777777803,22.4,,,,
0,4.43362777777803,22.42,,,,
0,4.43362777777803,22.41,,,,
-0.03,4.4336194444447,22.4,,,,
0,4.4336194444447,22.41,,,,
-0.01,4.43361666666692,22.4,,,,
-0.01,4.43361388888914,22.41,,,,
0,4.43361388888914,22.41,,,,
0,4.43361388888914,22.41,,,,
-0.01,4.43361111111136,22.4,,,,
0,4.43361111111136,22.41,,,,
0,4.43361111111136,22.41,,,,
0,4.43361111111136,22.42,,,,
-0.01,4.43360833333359,22.4,,,,
0,4.43360833333359,22.41,,,,
-0.03,4.43360000000025,22.39,,,,
-0.01,4.43359722222247,22.4,,,,
-0.01,4.4335944444447,22.38,,,,
0,4.4335944444447,22.41,,,,
-0.01,4.43359166666692,22.38,,,,
-0.01,4.43358888888914,22.4,,,,
-0.01,4.43358611111136,22.4,,,,
-0.01,4.43358333333359,22.4,,,,
-0.01,4.43358055555581,22.4,,,,
-0.01,4.43357777777803,22.4,,,,
0,4.43357777777803,22.41,,,,
0,4.43357777777803,22.41,,,,
-0.01,4.43357500000025,22.4,,,,
-0.01,4.43357222222248,22.4,,,,
0,4.43357222222248,22.41,,,,
-0.03,4.43356388888914,22.4,,,,
0,4.43356388888914,22.41,,,,
0,4.43356388888914,22.41,,,,
-0.01,4.43356111111137,22.4,,,,
-0.01,4.43355833333359,22.4,,,,
-0.01,4.43355555555581,22.4,,,,
0,4.43355555555581,22.41,,,,
-0.01,4.43355277777803,22.4,,,,
-0.01,4.43355000000025,22.4,,,,
-0.01,4.43354722222248,22.4,,,,
-0.03,4.43353888888914,22.4,,,,
-0.01,4.43353611111137,22.4,,,,
-0.01,4.43353333333359,22.4,,,,
0,4.43353333333359,22.41,,,,
0,4.43353333333359,22.41,,,,
-0.01,4.43353055555581,22.4,,,,
-0.01,4.43352777777803,22.4,,,,
-0.01,4.43352500000026,22.4,,,,
-0.01,4.43352222222248,22.4,,,,
-0.01,4.4335194444447,22.4,,,,
-0.01,4.43351666666692,22.4,,,,
0,4.43351666666692,22.41,,,,
-0.01,4.43351388888915,22.4,,,,
-0.01,4.43351111111137,22.4,,,,
-0.01,4.43350833333359,22.4,,,,
-0.01,4.43350555555581,22.4,,,,
0,4.43350555555581,22.41,,,,
-0.01,4.43350277777804,22.4,,,,
-0.01,4.43350000000026,22.4,,,,
-0.01,4.43349722222248,22.38,,,,
-0.01,4.4334944444447,22.4,,,,
-0.01,4.43349166666692,22.4,,,,
-0.01,4.43348888888915,22.4,,,,
-0.01,4.43348611111137,22.4,,,,
0,4.43348611111137,22.41,,,,
-0.01,4.43348333333359,22.4,,,,
0,4.43348333333359,22.41,,,,
0,4.43348333333359,22.41,,,,
-0.01,4.43348055555581,22.4,,,,
0,4.43348055555581,22.41,,,,
-0.01,4.43347777777804,22.4,,,,
-0.01,4.43347500000026,22.4,,,,
-0.01,4.43347222222248,22.4,,,,
-0.01,4.4334694444447,22.4,,,,
-0.01,4.43346666666693,22.4,,,,
-0.01,4.43346388888915,22.4,,,,
-0.01,4.43346111111137,22.4,,,,
-0.01,4.43345833333359,22.4,,,,
-0.01,4.43345555555582,22.38,,,,
-0.01,4.43345277777804,22.4,,,,
0,4.43345277777804,22.41,,,,
-0.01,4.43345000000026,22.4,,,,
0,4.43345000000026,22.41,,,,
-0.03,4.43344166666693,22.4,,,,
-0.01,4.43343888888915,22.38,,,,
-0.03,4.43343055555582,22.4,,,,
-0.01,4.43342777777804,22.4,,,,
-0.03,4.43341944444471,22.4,,,,
0,4.43341944444471,22.41,,,,
0,4.43341944444471,22.41,,,,
-0.01,4.43341666666693,22.4,,,,
-0.01,4.43341388888915,22.4,,,,
-0.03,4.43340555555582,22.4,,,,
-0.03,4.43339722222248,22.4,,,,
-0.01,4.43339444444471,22.4,,,,
-0.01,4.43339166666693,22.41,,,,
-0.01,4.43338888888915,22.4,,,,
-0.01,4.43338611111137,22.4,,,,
-0.01,4.4333833333336,22.4,,,,
0,4.4333833333336,22.41,,,,
-0.03,4.43337500000026,22.4,,,,
-0.01,4.43337222222248,22.41,,,,
-0.03,4.43336388888915,22.4,,,,
-0.01,4.43336111111137,22.41,,,,
-0.03,4.43335277777804,22.4,,,,
-0.03,4.43334444444471,22.4,,,,
-0.03,4.43333611111137,22.4,,,,
-0.03,4.43332777777804,22.4,,,,
-0.03,4.4333194444447,22.4,,,,
-0.03,4.43331111111137,22.4,,,,
-0.03,4.43330277777804,22.4,,,,
-0.01,4.43330000000026,22.4,,,,
-0.03,4.43329166666693,22.4,,,,
-0.03,4.43328333333359,22.38,,,,
-0.01,4.43328055555582,22.41,,,,
-0.01,4.43327777777804,22.41,,,,
-0.03,4.4332694444447,22.4,,,,
-0.01,4.43326666666693,22.41,,,,
-0.01,4.43326388888915,22.39,,,,
-0.03,4.43325555555582,22.4,,,,
-0.03,4.43324722222248,22.4,,,,
-0.03,4.43323888888915,22.4,,,,
-0.01,4.43323611111137,22.41,,,,
-0.01,4.43323333333359,22.4,,,,
-0.01,4.43323055555582,22.4,,,,
-0.03,4.43322222222248,22.4,,,,
-0.01,4.4332194444447,22.4,,,,
-0.01,4.43321666666693,22.4,,,,
-0.03,4.43320833333359,22.4,,,,
-0.03,4.43320000000026,22.4,,,,
-0.03,4.43319166666693,22.4,,,,
-0.01,4.43318888888915,22.41,,,,
0,4.43318888888915,22.41,,,,
0,4.43318888888915,22.41,,,,
-0.01,4.43318611111137,22.4,,,,
-0.03,4.43317777777804,22.4,,,,
-0.01,4.43317500000026,22.41,,,,
-0.01,4.43317222222248,22.4,,,,
-0.03,4.43316388888915,22.38,,,,
-0.03,4.43315555555581,22.4,,,,
-0.01,4.43315277777804,22.4,,,,
-0.01,4.43315000000026,22.4,,,,
0,4.43315000000026,22.41,,,,
-0.03,4.43314166666693,22.4,,,,
0,4.43314166666693,22.41,,,,
-0.03,4.43313333333359,22.38,,,,
0,4.43313333333359,22.41,,,,
-0.03,4.43312500000026,22.4,,,,
-0.01,4.43312222222248,22.4,,,,
-0.01,4.4331194444447,22.4,,,,
-0.01,4.43311666666693,22.42,,,,
-0.03,4.43310833333359,22.4,,,,
-0.01,4.43310555555581,22.38,,,,
-0.01,4.43310277777804,22.4,,,,
-0.01,4.43310000000026,22.4,,,,
-0.03,4.43309166666693,22.4,,,,
0,4.43309166666693,22.42,,,,
-0.01,4.43308888888915,22.4,,,,
-0.03,4.43308055555581,22.4,,,,
0,4.43308055555581,22.41,,,,
-0.01,4.43307777777804,22.4,,,,
-0.01,4.43307500000026,22.4,,,,
0,4.43307500000026,22.41,,,,
-0.01,4.43307222222248,22.4,,,,
0,4.43307222222248,22.41,,,,
-0.01,4.4330694444447,22.4,,,,
-0.01,4.43306666666693,22.4,,,,
-0.01,4.43306388888915,22.4,,,,
0,4.43306388888915,22.41,,,,
0,4.43306388888915,22.41,,,,
-0.01,4.43306111111137,22.38,,,,
-0.01,4.43305833333359,22.4,,,,
-0.01,4.43305555555582,22.41,,,,
-0.01,4.43305277777804,22.4,,,,
-0.01,4.43305000000026,22.4,,,,
-0.01,4.43304722222248,22.4,,,,
-0.01,4.43304444444471,22.4,,,,
0,4.43304444444471,22.41,,,,
0,4.43304444444471,22.39,,,,
-0.03,4.43303611111137,22.4,,,,
-0.01,4.43303333333359,22.4,,,,
-0.01,4.43303055555582,22.4,,,,
-0.01,4.43302777777804,22.38,,,,
-0.01,4.43302500000026,22.4,,,,
0,4.43302500000026,22.41,,,,
0,4.43302500000026,22.41,,,,
-0.01,4.43302222222248,22.38,,,,
-0.01,4.43301944444471,22.41,,,,
0,4.43301944444471,22.41,,,,
-0.01,4.43301666666693,22.4,,,,
0,4.43301666666693,22.41,,,,
-0.01,4.43301388888915,22.38,,,,
-0.01,4.43301111111137,22.4,,,,
-0.03,4.43300277777804,22.4,,,,
-0.01,4.43300000000026,22.4,,,,
-0.01,4.43299722222249,22.4,,,,
0,4.43299722222249,22.41,,,,
-0.01,4.43299444444471,22.4,,,,
-0.03,4.43298611111137,22.39,,,,
-0.03,4.43297777777804,22.4,,,,
-0.03,4.43296944444471,22.4,,,,
-0.01,4.43296666666693,22.41,,,,
-0.03,4.4329583333336,22.38,,,,
-0.01,4.43295555555582,22.41,,,,
-0.03,4.43294722222248,22.4,,,,
-0.01,4.43294444444471,22.41,,,,
-0.01,4.43294166666693,22.41,,,,
-0.03,4.4329333333336,22.4,,,,
-0.04,4.43292222222248,22.39,,,,
-0.01,4.43291944444471,22.41,,,,
-0.03,4.43291111111137,22.4,,,,
-0.03,4.43290277777804,22.4,,,,
-0.03,4.43289444444471,22.4,,,,
-0.01,4.43289166666693,22.41,,,,
-0.03,4.4328833333336,22.4,,,,
0,4.4328833333336,22.41,,,,
-0.01,4.43288055555582,22.4,,,,
-0.03,4.43287222222248,22.4,,,,
-0.03,4.43286388888915,22.39,,,,
-0.03,4.43285555555582,22.4,,,,
-0.03,4.43284722222248,22.4,,,,
-0.03,4.43283888888915,22.4,,,,
-0.01,4.43283611111137,22.41,,,,
-0.03,4.43282777777804,22.4,,,,
-0.01,4.43282500000026,22.39,,,,
-0.03,4.43281666666693,22.4,,,,
-0.01,4.43281388888915,22.41,,,,
-0.03,4.43280555555582,22.4,,,,
-0.01,4.43280277777804,22.41,,,,
-0.03,4.4327944444447,22.4,,,,
-0.01,4.43279166666693,22.41,,,,
-0.01,4.43278888888915,22.41,,,,
-0.01,4.43278611111137,22.41,,,,
-0.03,4.43277777777804,22.4,,,,
0,4.43277777777804,22.41,,,,
-0.03,4.4327694444447,22.4,,,,
-0.01,4.43276666666693,22.41,,,,
-0.03,4.43275833333359,22.4,,,,
-0.01,4.43275555555582,22.4,,,,
-0.01,4.43275277777804,22.4,,,,
-0.03,4.43274444444471,22.4,,,,
-0.03,4.43273611111137,22.4,,,,
-0.01,4.43273333333359,22.4,,,,
-0.03,4.43272500000026,22.4,,,,
-0.03,4.43271666666693,22.4,,,,
-0.03,4.43270833333359,22.38,,,,
-0.03,4.43270000000026,22.4,,,,
-0.03,4.43269166666693,22.4,,,,
-0.01,4.43268888888915,22.4,,,,
-0.03,4.43268055555581,22.4,,,,
-0.03,4.43267222222248,22.4,,,,
-0.03,4.43266388888915,22.4,,,,
-0.03,4.43265555555581,22.4,,,,
-0.03,4.43264722222248,22.4,,,,
-0.03,4.43263888888915,22.4,,,,
-0.03,4.43263055555581,22.4,,,,
-0.03,4.43262222222248,22.4,,,,
-0.01,4.4326194444447,22.41,,,,
-0.03,4.43261111111137,22.4,,,,
-0.01,4.43260833333359,22.41,,,,
-0.01,4.43260555555581,22.41,,,,
-0.01,4.43260277777804,22.4,,,,
-0.01,4.43260000000026,22.4,,,,
0,4.43260000000026,22.41,,,,
-0.03,4.43259166666692,22.4,,,,
-0.03,4.43258333333359,22.4,,,,
-0.03,4.43257500000026,22.4,,,,
-0.03,4.43256666666692,22.4,,,,
-0.01,4.43256388888915,22.41,,,,
-0.03,4.43255555555581,22.4,,,,
-0.03,4.43254722222248,22.38,,,,
-0.03,4.43253888888915,22.4,,,,
-0.01,4.43253611111137,22.41,,,,
-0.03,4.43252777777803,22.4,,,,
-0.03,4.4325194444447,22.38,,,,
0,4.4325194444447,22.41,,,,
0,4.4325194444447,22.41,,,,
-0.01,4.43251666666692,22.41,,,,
0,4.43251666666692,22.41,,,,
0,4.43251666666692,22.41,,,,
-3.21,4.43162500000026,21.77,,,,
-3.21,4.43073333333359,21.73,,,,
-3.19,4.42984722222248,21.71,,,,
-3.21,4.42895555555581,21.68,,,,
-3.19,4.4280694444447,21.66,,,,
-3.21,4.42717777777803,21.64,,,,
-3.21,4.42628611111137,21.64,,,,
-3.19,4.42540000000026,21.63,,,,
-3.21,4.42450833333359,21.61,,,,
-3.21,4.42361666666692,21.59,,,,
-3.21,4.42272500000025,21.59,,,,
-3.21,4.42183333333359,21.59,,,,
-3.21,4.42094166666692,21.58,,,,
-3.21,4.42005000000025,21.56,,,,
-3.21,4.41915833333359,21.58,,,,
-3.21,4.41826666666692,21.55,,,,
-3.21,4.41737500000025,21.56,,,,
-3.21,4.41648333333359,21.55,,,,
-3.21,4.41559166666692,21.53,,,,
-3.21,4.41470000000025,21.53,,,,
-3.19,4.41381388888914,21.55,,,,
-3.21,4.41292222222247,21.53,,,,
-3.21,4.41203055555581,21.53,,,,
-3.19,4.4111444444447,21.53,,,,
-3.21,4.41025277777803,21.52,,,,
-3.21,4.40936111111136,21.52,,,,
-3.21,4.4084694444447,21.51,,,,
-3.19,4.40758333333358,21.53,,,,
-3.21,4.40669166666692,21.51,,,,
-3.21,4.40580000000025,21.51,,,,
-3.21,4.40490833333358,21.49,,,,
-3.18,4.40402500000025,21.5,,,,
-3.21,4.40313333333358,21.49,,,,
-3.19,4.40224722222247,21.52,,,,
-3.19,4.40136111111136,21.5,,,,
-3.19,4.40047500000025,21.5,,,,
-3.19,4.39958888888914,21.49,,,,
-3.21,4.39869722222247,21.49,,,,
-3.19,4.39781111111136,21.48,,,,
-3.21,4.39691944444469,21.48,,,,
-3.19,4.39603333333358,21.49,,,,
-3.21,4.39514166666692,21.48,,,,
-3.21,4.39425000000025,21.46,,,,
-3.19,4.39336388888914,21.48,,,,
-3.19,4.39247777777803,21.46,,,,
-3.19,4.39159166666692,21.47,,,,
-3.18,4.39070833333358,21.46,,,,
-3.19,4.38982222222247,21.46,,,,
-3.19,4.38893611111136,21.45,,,,
-3.21,4.38804444444469,21.45,,,,
-3.21,4.38715277777803,21.46,,,,
-3.19,4.38626666666692,21.46,,,,
-3.18,4.38538333333358,21.46,,,,
-3.21,4.38449166666692,21.45,,,,
-3.21,4.38360000000025,21.45,,,,
-3.21,4.38270833333358,21.45,,,,
-3.21,4.38181666666692,21.45,,,,
-3.19,4.3809305555558,21.44,,,,
-3.21,4.38003888888914,21.43,,,,
-3.19,4.37915277777803,21.44,,,,
-3.21,4.37826111111136,21.43,,,,
-3.21,4.37736944444469,21.43,,,,
-3.21,4.37647777777803,21.43,,,,
-3.21,4.37558611111136,21.43,,,,
-3.21,4.37469444444469,21.43,,,,
-3.21,4.37380277777803,21.43,,,,
-3.21,4.37291111111136,21.43,,,,
-3.21,4.37201944444469,21.43,,,,
-3.19,4.37113333333358,21.44,,,,
-3.19,4.37024722222247,21.43,,,,
-3.21,4.3693555555558,21.42,,,,
-3.21,4.36846388888914,21.42,,,,
-3.21,4.36757222222247,21.43,,,,
-3.21,4.3666805555558,21.42,,,,
-3.19,4.36579444444469,21.43,,,,
-3.19,4.36490833333358,21.43,,,,
-3.21,4.36401666666691,21.4,,,,
-3.19,4.3631305555558,21.4,,,,
-3.21,4.36223888888913,21.42,,,,
-3.21,4.36134722222247,21.42,,,,
-3.21,4.3604555555558,21.42,,,,
-3.21,4.35956388888913,21.4,,,,
-3.21,4.35867222222247,21.42,,,,
-3.21,4.3577805555558,21.42,,,,
-3.21,4.35688888888913,21.42,,,,
-3.19,4.35600277777802,21.43,,,,
-3.21,4.35511111111136,21.42,,,,
-3.21,4.35421944444469,21.4,,,,
-3.21,4.35332777777802,21.42,,,,
-3.21,4.35243611111135,21.4,,,,
-3.21,4.35154444444469,21.4,,,,
-3.21,4.35065277777802,21.4,,,,
-3.21,4.34976111111135,21.4,,,,
-3.21,4.34886944444469,21.4,,,,
-3.21,4.34797777777802,21.4,,,,
-3.21,4.34708611111135,21.4,,,,
-3.19,4.34620000000024,21.41,,,,
-3.19,4.34531388888913,21.41,,,,
-3.21,4.34442222222246,21.4,,,,
-3.21,4.3435305555558,21.4,,,,
-3.21,4.34263888888913,21.4,,,,
-3.19,4.34175277777802,21.4,,,,
-3.19,4.34086666666691,21.4,,,,
-3.19,4.3399805555558,21.4,,,,
-3.21,4.33908888888913,21.39,,,,
-3.21,4.33819722222246,21.4,,,,
-3.21,4.3373055555558,21.39,,,,
-3.21,4.33641388888913,21.4,,,,
-3.21,4.33552222222246,21.4,,,,
-3.21,4.3346305555558,21.4,,,,
-3.21,4.33373888888913,21.4,,,,
-3.21,4.33284722222246,21.39,,,,
-3.21,4.33195555555579,21.4,,,,
-3.19,4.33106944444468,21.41,,,,
-3.19,4.33018333333357,21.39,,,,
-3.19,4.32929722222246,21.4,,,,
-3.21,4.32840555555579,21.39,,,,
-3.21,4.32751388888913,21.39,,,,
-3.21,4.32662222222246,21.37,,,,
-3.19,4.32573611111135,21.39,,,,
-3.21,4.32484444444468,21.39,,,,
