N,Time_N,Iout,Ibat,I3,Uout,Ubat,U3,Tcase,Error,State,Message,Flag,Manual,Trim,Relay,Input,Ndigits_AB,Tdigits_AB,N_KAN,Reg_1000_n,Uout_n,Iout_n,Mode_n,Uset_n,Iset_n,Uab_n,Uac_n,Ubc_n,T_n,Work_KAN,F_CAP_SUM_KIP,T_KKM1_HAWK,T_KKM2_HAWK,T_CASE_HAWK,T_AIR_HAWK,RELAY_STATE
6764,2023-06-04T15:15:30.240Z,0,-0.01,0,0,19.17,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,4,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.2,1,0,23,22,23.2,22.1,1
6765,2023-06-04T15:15:31.258Z,0,0.01,0,0,19.18,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,1,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.3,1,0,23,22,23.3,22.1,1
6766,2023-06-04T15:15:32.265Z,0,0,0,0,19.17,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,2,nan,0 - respond,0,0.05,0.01,Off,29,3,242,0,0,23.3,1,0,23,22,23.3,22.1,1
6767,2023-06-04T15:15:33.256Z,0,-0.01,0,0,19.17,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,3,nan,0 - respond,0,0.05,0,Off,29,3,242,0,0,23.2,1,0,23,22,23.2,22.1,1
6768,2023-06-04T15:15:34.245Z,0,0,0,0,19.17,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,4,nan,0 - respond,0,0.05,0.01,Off,29,3,242,0,0,23.2,1,0,22,22,23.2,22.1,1
6769,2023-06-04T15:15:35.274Z,0,0,0,0,19.18,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,1,nan,0 - respond,0,0.05,0.01,Off,29,3,242,0,0,23.2,1,0,23,22,23.2,22.1,1
6770,2023-06-04T15:15:36.252Z,0,-0.01,0,0,19.17,-0.01,2320,Ошибок нет!,RELAX_30m,Разбаланс батареи,On,Avto,3,112,60,2,nan,0 - respond,0,0.05,0.01,Off,29,3,242,0,0,23.2,1,0,22,22,23.2,22.1,1
6771,2023-06-04T15:15:37.241Z,0,0,0,0,19.17,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,3,nan,0 - respond,0,0.05,0.01,Off,29,3,242,0,0,23.2,1,0,23,22,23.2,22.1,1
6772,2023-06-04T15:15:38.244Z,0,-0.01,0,0,19.17,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,4,nan,0 - respond,0,0.05,0,Off,29,3,243,0,0,23.2,1,0,23,22,23.2,22.1,1
6773,2023-06-04T15:15:39.251Z,0,-0.01,0,0,19.17,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,1,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.3,1,0,23,22,23.3,22.1,1
6774,2023-06-04T15:15:40.251Z,0,-0.01,0,0,19.17,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,2,nan,0 - respond,0,0.05,0.01,Off,29,3,244,0,0,23.2,1,0,23,22,23.2,22.1,1
6775,2023-06-04T15:15:41.252Z,0,-0.01,0,0,19.17,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,3,nan,0 - respond,0,0.05,0.01,Off,29,3,244,0,0,23.2,1,0,23,22,23.2,22.1,1
6776,2023-06-04T15:15:42.246Z,0,-0.01,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,4,nan,0 - respond,0,0.05,0.01,Off,29,3,244,0,0,23.3,1,0,23,22,23.3,22.1,1
6777,2023-06-04T15:15:43.259Z,0,-0.01,0,0,19.17,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,1,nan,0 - respond,0,0.05,0.01,Off,29,3,244,0,0,23.2,1,0,22,22,23.2,22.1,1
6778,2023-06-04T15:15:44.237Z,0,0,0,0,19.19,-0.01,2320,Ошибок нет!,RELAX_30m,Разбаланс батареи,On,Avto,3,112,60,2,nan,0 - respond,0,0.05,0.01,Off,29,3,244,0,0,23.2,1,0,22,22,23.2,22.1,1
6779,2023-06-04T15:15:45.259Z,0,0,0,0,19.17,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,3,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.2,1,0,23,22,23.2,22.1,1
6780,2023-06-04T15:15:46.250Z,0,-0.01,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,4,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.3,1,0,23,22,23.3,22.1,1
6781,2023-06-04T15:15:47.251Z,0,-0.01,0,0,19.17,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,1,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.2,1,0,23,22,23.2,22.1,1
6782,2023-06-04T15:15:48.250Z,0,-0.01,0,0,19.19,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,2,nan,0 - respond,0,0.05,0.01,Off,29,3,242,0,0,23.2,1,0,23,22,23.2,22.1,1
6783,2023-06-04T15:15:49.243Z,0,-0.01,0,0,19.17,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,3,nan,0 - respond,0,0.05,0.01,Off,29,3,242,0,0,23.3,1,0,22,22,23.3,22.1,1
6784,2023-06-04T15:15:50.261Z,0,-0.01,0,0,19.19,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,4,nan,0 - respond,0,0.05,0.01,Off,29,3,242,0,0,23.2,1,0,23,22,23.2,22.1,1
6785,2023-06-04T15:15:51.255Z,0,-0.01,0,0,19.19,-0.01,2320,Ошибок нет!,RELAX_30m,Разбаланс батареи,On,Avto,3,112,60,1,nan,0 - respond,0,0.05,0.01,Off,29,3,241,0,0,23.2,1,0,23,22,23.2,22.1,1
6786,2023-06-04T15:15:52.246Z,0,-0.01,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,2,nan,0 - respond,0,0.05,0.01,Off,29,3,241,0,0,23.3,1,0,23,22,23.3,22.1,1
6787,2023-06-04T15:15:53.241Z,0,-0.01,0,0,19.17,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,3,nan,0 - respond,0,0.05,0.01,Off,29,3,241,0,0,23.2,1,0,23,22,23.2,22.1,1
6788,2023-06-04T15:15:54.261Z,0,0,0,0,19.17,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,4,nan,0 - respond,0,0.05,0.01,Off,29,3,242,0,0,23.2,1,0,23,22,23.3,22.1,1
6789,2023-06-04T15:15:55.274Z,0,0,0,0,19.19,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,1,nan,0 - respond,0,0.05,0.01,Off,29,3,242,0,0,23.2,1,0,23,22,23.3,22.1,1
6790,2023-06-04T15:15:56.250Z,0,-0.01,0,0,19.18,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,2,nan,0 - respond,0,0.05,0.01,Off,29,3,242,0,0,23.2,1,0,22,21,23.2,22.1,1
6791,2023-06-04T15:15:57.253Z,0,0,0,0,19.19,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,3,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.2,1,0,23,21,23.2,22.2,1
6792,2023-06-04T15:15:58.267Z,0,-0.01,0,0,19.17,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,4,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.2,1,0,22,21,23.2,22.2,1
6793,2023-06-04T15:15:59.313Z,0,0,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Разбаланс батареи,On,Avto,3,112,60,1,nan,0 - respond,0,0.05,0.01,Off,29,3,244,0,0,23.3,1,0,22,22,23.3,22.2,1
6794,2023-06-04T15:16:00.320Z,0,-0.03,0,0,19.18,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,2,nan,0 - respond,0,0.05,0.01,Off,29,3,244,0,0,23.3,1,0,23,22,23.3,22.2,1
6795,2023-06-04T15:16:01.289Z,0,-0.01,0,0,19.19,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,3,nan,0 - respond,0,0.05,0.01,Off,29,3,244,0,0,23.2,1,0,23,22,23.2,22.1,1
6796,2023-06-04T15:16:02.252Z,0,0,0,0,19.17,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,4,nan,0 - respond,0,0.05,0.01,Off,29,3,244,0,0,23.2,1,0,23,22,23.2,22.1,1
6797,2023-06-04T15:16:03.275Z,0,0,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,1,nan,0 - respond,0,0.05,0.01,Off,29,3,244,0,0,23.3,1,0,23,22,23.3,22.2,1
6798,2023-06-04T15:16:04.263Z,0,-0.01,0,0,19.17,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,2,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.2,1,0,23,22,23.2,22.1,1
6799,2023-06-04T15:16:05.258Z,0,-0.01,0,0,19.19,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,3,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.2,1,0,23,22,23.2,22.1,1
6800,2023-06-04T15:16:06.245Z,0,-0.01,0,0,19.19,-0.01,2320,Ошибок нет!,RELAX_30m,Разбаланс батареи,On,Avto,3,112,60,4,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.2,1,0,23,21,23.2,22.1,1
6801,2023-06-04T15:16:07.271Z,0,-0.01,0,0,19.17,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,1,nan,0 - respond,0,0.05,0.01,Off,29,3,242,0,0,23.3,1,0,23,22,23.3,22.1,1
6802,2023-06-04T15:16:08.250Z,0,-0.01,0,0,19.17,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,2,nan,0 - respond,0,0.05,0.01,Off,29,3,242,0,0,23.2,1,0,22,22,23.3,22.1,1
6803,2023-06-04T15:16:09.259Z,0,0,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,3,nan,0 - respond,0,0.05,0.01,Off,29,3,242,0,0,23.3,1,0,23,22,23.3,22.1,1
6804,2023-06-04T15:16:10.235Z,0,0.01,0,0,19.2,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,4,nan,0 - respond,0,0.05,0.01,Off,29,3,242,0,0,23.2,1,0,23,22,23.2,22.1,1
6805,2023-06-04T15:16:11.241Z,0,0,0,0,19.18,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,1,nan,0 - respond,0,0.05,0.01,Off,29,3,241,0,0,23.2,1,0,23,22,23.2,22.1,1
6806,2023-06-04T15:16:12.247Z,0,0,0,0,19.2,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,2,nan,0 - respond,0,0.05,0.01,Off,29,3,241,0,0,23.2,1,0,23,22,23.2,22.1,1
6807,2023-06-04T15:16:13.275Z,0,0,0,0,19.2,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,3,nan,0 - respond,0,0.05,0.01,Off,29,3,241,0,0,23.2,1,0,22,22,23.2,22.1,1
6808,2023-06-04T15:16:14.252Z,0,-0.01,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Разбаланс батареи,On,Avto,3,112,60,4,nan,0 - respond,0,0.05,0.01,Off,29,3,241,0,0,23.3,1,0,22,22,23.3,22.1,1
6809,2023-06-04T15:16:15.245Z,0,-0.01,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,1,nan,0 - respond,0,0.05,0.01,Off,29,3,242,0,0,23.3,1,0,23,23,23.3,22.1,1
6810,2023-06-04T15:16:16.249Z,0,-0.01,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,2,nan,0 - respond,0,0.05,0,Off,29,3,242,0,0,23.3,1,0,23,22,23.3,22.1,1
6811,2023-06-04T15:16:17.258Z,0,0,0,0,19.21,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,3,nan,0 - respond,0,0.05,0.01,Off,29,3,242,0,0,23.2,1,0,22,22,23.2,22.1,1
6812,2023-06-04T15:16:18.251Z,0,0,0,0,19.2,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,4,nan,0 - respond,0,0.05,0,Off,29,3,243,0,0,23.3,1,0,22,22,23.3,22.1,1
6813,2023-06-04T15:16:19.244Z,0,-0.01,0,0,19.19,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,1,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.2,1,0,23,22,23.2,22.1,1
6814,2023-06-04T15:16:20.246Z,0,-0.01,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,2,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.3,1,0,23,22,23.3,22.1,1
6815,2023-06-04T15:16:21.251Z,0,0,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Разбаланс батареи,On,Avto,3,112,60,3,nan,0 - respond,0,0.05,0.01,Off,29,3,244,0,0,23.3,1,0,23,22,23.3,22.1,1
6816,2023-06-04T15:16:22.252Z,0,-0.01,0,0,19.19,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,4,nan,0 - respond,0,0.05,0.01,Off,29,3,244,0,0,23.2,1,0,22,22,23.3,22.1,1
6817,2023-06-04T15:16:23.251Z,0,-0.01,0,0,19.19,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,1,nan,0 - respond,0,0.05,0.01,Off,29,3,244,0,0,23.2,1,0,22,22,23.2,22.1,1
6818,2023-06-04T15:16:24.251Z,0,0,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,2,nan,0 - respond,0,0.05,0.01,Off,29,3,244,0,0,23.3,1,0,23,22,23.3,22.1,1
6819,2023-06-04T15:16:25.257Z,0,-0.01,0,0,19.19,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,3,nan,0 - respond,0,0.05,0.01,Off,29,3,244,0,0,23.2,1,0,23,22,23.2,22.1,1
6820,2023-06-04T15:16:26.253Z,0,-0.01,0,0,19.17,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,4,nan,0 - respond,0,0.05,0.01,Off,29,3,244,0,0,23.2,1,0,22,22,23.2,22.1,1
6821,2023-06-04T15:16:27.273Z,0,0.01,0,0,19.21,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,1,nan,0 - respond,0,0.05,0.01,Off,29,3,244,0,0,23.2,1,0,23,22,23.2,22.1,1
6822,2023-06-04T15:16:28.251Z,0,-0.01,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,2,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.3,1,0,23,22,23.3,22.1,1
6823,2023-06-04T15:16:29.255Z,0,-0.01,0,0,19.17,-0.01,2329.9,Ошибок нет!,RELAX_30m,Разбаланс батареи,On,Avto,3,112,60,3,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.3,1,0,23,22,23.3,22.1,1
6824,2023-06-04T15:16:30.250Z,0,-0.01,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,4,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.3,1,0,23,22,23.3,22.1,1
6825,2023-06-04T15:16:31.254Z,0,-0.01,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,1,nan,0 - respond,0,0.05,0.01,Off,29,3,242,0,0,23.3,1,0,22,22,23.3,22.1,1
6826,2023-06-04T15:16:32.251Z,0,-0.01,0,0,19.19,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,2,nan,0 - respond,0,0.05,0.01,Off,29,3,242,0,0,23.2,1,0,22,22,23.2,22.1,1
6827,2023-06-04T15:16:33.255Z,0,-0.01,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,3,nan,0 - respond,0,0.05,0.01,Off,29,3,241,0,0,23.3,1,0,23,22,23.3,22.1,1
6828,2023-06-04T15:16:34.232Z,0,-0.01,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,4,nan,0 - respond,0,0.05,0.01,Off,29,3,241,0,0,23.3,1,0,23,22,23.3,22.1,1
6829,2023-06-04T15:16:35.256Z,0,-0.01,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,1,nan,0 - respond,0,0.05,0.01,Off,29,3,241,0,0,23.3,1,0,23,21,23.3,22.1,1
6830,2023-06-04T15:16:36.236Z,0,0,0,0,19.21,-0.01,2329.9,Ошибок нет!,RELAX_30m,Разбаланс батареи,On,Avto,3,112,60,2,nan,0 - respond,0,0.05,0.01,Off,29,3,241,0,0,23.3,1,0,23,22,23.3,22.1,1
6831,2023-06-04T15:16:37.259Z,0,-0.01,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Разбаланс батареи,On,Avto,3,112,60,3,nan,0 - respond,0,0.05,0.01,Off,29,3,241,0,0,23.3,1,0,23,22,23.3,22.1,1
6832,2023-06-04T15:16:38.245Z,0,0,0,0,19.2,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,4,nan,0 - respond,0,0.05,0.01,Off,29,3,241,0,0,23.2,1,0,23,22,23.2,22.1,1
6833,2023-06-04T15:16:39.257Z,0,-0.01,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,1,nan,0 - respond,0,0.05,0.01,Off,29,3,241,0,0,23.3,1,0,23,22,23.3,22.1,1
6834,2023-06-04T15:16:40.250Z,0,-0.01,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,2,nan,0 - respond,0,0.05,0.01,Off,29,3,242,0,0,23.3,1,0,22,22,23.3,22.1,1
6835,2023-06-04T15:16:41.257Z,0,-0.01,0,0,19.2,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,3,nan,0 - respond,0,0.05,0.01,Off,29,3,242,0,0,23.2,1,0,23,22,23.2,22.1,1
6836,2023-06-04T15:16:42.250Z,0,-0.01,0,0,19.2,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,4,nan,0 - respond,0,0.05,0.01,Off,29,3,242,0,0,23.3,1,0,22,22,23.3,22.1,1
6837,2023-06-04T15:16:43.254Z,0,0,0,0,19.2,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,1,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.3,1,0,23,22,23.3,22.1,1
6838,2023-06-04T15:16:44.250Z,0,-0.01,0,0,19.19,-0.01,2320,Ошибок нет!,RELAX_30m,Разбаланс батареи,On,Avto,3,112,60,2,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.2,1,0,23,22,23.2,22.1,1
6839,2023-06-04T15:16:45.277Z,0,-0.01,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,3,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.3,1,0,22,21,23.3,22.1,1
6840,2023-06-04T15:16:46.246Z,0,0,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,4,nan,0 - respond,0,0.05,0.01,Off,29,3,244,0,0,23.3,1,0,23,22,23.3,22.1,1
6841,2023-06-04T15:16:47.261Z,0,-0.01,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,1,nan,0 - respond,0,0.05,0.01,Off,29,3,244,0,0,23.3,1,0,23,22,23.3,22.1,1
6842,2023-06-04T15:16:48.253Z,0,-0.01,0,0,19.2,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,2,nan,0 - respond,0,0.05,0.01,Off,29,3,244,0,0,23.3,1,0,23,22,23.3,22.2,1
6843,2023-06-04T15:16:49.260Z,0,-0.01,0,0,19.2,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,3,nan,0 - respond,0,0.05,0,Off,29,3,244,0,0,23.3,1,0,23,22,23.3,22.2,1
6844,2023-06-04T15:16:50.236Z,0,-0.01,0,0,19.19,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,4,nan,0 - respond,0,0.05,0.01,Off,29,3,244,0,0,23.2,1,0,22,22,23.3,22.2,1
6845,2023-06-04T15:16:51.245Z,0,-0.01,0,0,19.2,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,1,nan,0 - respond,0,0.05,0.01,Off,29,3,244,0,0,23.3,1,0,23,22,23.3,22.2,1
6846,2023-06-04T15:16:52.242Z,0,-0.01,0,0,19.2,-0.01,2329.9,Ошибок нет!,RELAX_30m,Разбаланс батареи,On,Avto,3,112,60,2,nan,0 - respond,0,0.05,0.01,Off,29,3,244,0,0,23.3,1,0,23,21,23.3,22.2,1
6847,2023-06-04T15:16:53.258Z,0,-0.01,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,3,nan,0 - respond,0,0.05,0,Off,29,3,244,0,0,23.3,1,0,23,22,23.3,22.2,1
6848,2023-06-04T15:16:54.247Z,0,0,0,0,19.21,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,4,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.3,1,0,22,22,23.3,22.2,1
6849,2023-06-04T15:16:55.259Z,0,0,0,0,19.21,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,1,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.3,1,0,22,22,23.3,22.2,1
6850,2023-06-04T15:16:56.233Z,0,-0.01,0,0,19.2,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,2,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.2,1,0,22,22,23.2,22.2,1
6851,2023-06-04T15:16:57.260Z,0,-0.01,0,0,19.2,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,3,nan,0 - respond,0,0.05,0,Off,29,3,243,0,0,23.2,1,0,22,22,23.2,22.2,1
6852,2023-06-04T15:16:58.251Z,0,-0.01,0,0,19.19,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,4,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.3,1,0,22,22,23.3,22.3,1
6853,2023-06-04T15:16:59.250Z,0,-0.01,0,0,19.2,-0.01,2329.9,Ошибок нет!,RELAX_30m,Разбаланс батареи,On,Avto,3,112,60,1,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.3,1,0,22,22,23.3,22.3,1
6854,2023-06-04T15:17:00.250Z,0,0,0,0,19.2,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,2,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.3,1,0,23,22,23.3,22.3,1
6855,2023-06-04T15:17:01.258Z,0,0,0,0,19.21,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,3,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.3,1,0,23,22,23.3,22.3,1
6856,2023-06-04T15:17:02.254Z,0,-0.01,0,0,19.2,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,4,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.3,1,0,23,22,23.3,22.3,1
6857,2023-06-04T15:17:03.258Z,0,-0.01,0,0,19.19,-0.01,2320,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,1,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.2,1,0,23,22,23.3,22.3,1
6858,2023-06-04T15:17:04.251Z,0,-0.01,0,0,19.22,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,2,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.3,1,0,23,22,23.3,22.3,1
6859,2023-06-04T15:17:05.257Z,0,-0.01,0,0,19.2,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,3,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.3,1,0,23,22,23.3,22.2,1
6860,2023-06-04T15:17:06.257Z,0,0.01,0,0,19.21,-0.01,2329.9,Ошибок нет!,RELAX_30m,Iвых. почти макс.!,On,Avto,3,112,60,4,nan,0 - respond,0,0.05,0,Off,29,3,243,0,0,23.3,1,0,23,22,23.3,22.2,1
6861,2023-06-04T15:17:07.252Z,0,-0.01,0,0,19.2,-0.01,2329.9,Ошибок нет!,RELAX_30m,Разбаланс батареи,On,Avto,3,112,60,1,nan,0 - respond,0,0.05,0.01,Off,29,3,243,0,0,23.3,1,0,23,22,23.3,22.2,1
